"id","product_category_id","name","description","image","barcode","buying_price","selling_price","quantity","created_by","updated_by","is_active","created_at","updated_at"
"293","17","Zipper No.36",NULL,NULL,,"1370.00","1600.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"294","17","Zipper No.38",,NULL,,"1370.00","1600.00","0","1","1","1","2025-02-01 21:00:00","2025-06-13 01:02:47"
"295","17","Serater Full No.22",NULL,NULL,,"900.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"296","17","Serater Full No.24",NULL,NULL,,"950.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"297","17","Serater Full No.26",NULL,NULL,,"950.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"298","17","Serater Full No.28",NULL,NULL,,"950.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"299","17","Serater Full No.30",NULL,NULL,,"1050.00","1250.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"300","17","Serater Full No.32",NULL,NULL,,"1050.00","1250.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"301","17","Serater Full No.34",NULL,NULL,,"1200.00","1450.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"302","17","Serater Full No.36",NULL,NULL,,"1200.00","1450.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"303","17","Serater Full No.38",NULL,NULL,,"1300.00","1550.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"304","17","Serater Half No.22",NULL,NULL,,"750.00","900.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"305","17","Serater Half No.24",NULL,NULL,,"800.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"306","17","Serater Half No.26",NULL,NULL,,"800.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"307","17","Serater Half No.28",NULL,NULL,,"800.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"308","17","Serater Half No.30",NULL,NULL,,"900.00","1100.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"309","17","Serater Half No.32",NULL,NULL,,"900.00","1100.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"310","17","Serater Half No.34",NULL,NULL,,"1000.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"311","17","Serater Half No.36",NULL,NULL,,"1000.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"312","17","Serater Half No.38",NULL,NULL,,"1100.00","1350.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"313","17","Track Suit No.18",NULL,NULL,,"0.00","2700.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"314","17","Track Suit No.20",NULL,NULL,,"0.00","2700.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"315","17","Track Suit No.22",NULL,NULL,,"0.00","2700.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"316","17","Track Suit No.24",NULL,NULL,,"2720.00","3000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"317","17","Track Suit No.26",NULL,NULL,,"2720.00","3000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"318","17","Track Suit No.28",NULL,NULL,,"2720.00","3000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"319","17","Track Suit No.30",NULL,NULL,,"2720.00","3000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"320","17","Track Suit No.32",NULL,NULL,,"2720.00","3000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"321","17","Track Suit No.34",NULL,NULL,,"2970.00","3200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"322","17","Track Suit No.36",NULL,NULL,,"2970.00","3200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"323","17","Shirts Boys (Small)",NULL,NULL,"7861025541205","800.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"324","17","Shirts Boys (Medium)",NULL,NULL,"7861025551204","700.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"325","17","Shirts Boys (Large)",NULL,NULL,"7861025531206","700.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"326","17","Shirts Boys (24 No)",NULL,NULL,,"550.00","900.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00","2025-04-23 23:29:32"
"327","17","Shirts Boys (30 No)",NULL,NULL,"1200012510002","500.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"328","17","Shirts Boys (32 No)",NULL,NULL,,"600.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"329","17","Shirts Boys (26 No)",NULL,NULL,,"500.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"330","17","Shirts Boys (18 No)",NULL,NULL,"1000090020000","500.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"331","17","Shirts Boys (22 No)",NULL,NULL,"1000090030009","500.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00","2025-04-25 20:28:38"
"332","17","Shirts Boys (36 No)",NULL,NULL,,"600.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"333","17","Shirts Boys (38 No)",NULL,NULL,"1000038100016","600.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"334","17","Shirts Boys (34 No)",NULL,NULL,"1000034100034","600.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"335","17","Shirts Boys (20 No)",NULL,NULL,,"500.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"336","17","Shirts Boys (28 No)",NULL,NULL,"1000090020001","600.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"337","17","Girls Uniform (36 No)",NULL,NULL,,"1350.00","2200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"338","17","Girls Uniform (38 No)",NULL,NULL,,"1800.00","2300.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"339","17","Girls Uniform (30 No)",NULL,NULL,,"1350.00","2200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"340","17","Girls Uniform (32 No)",NULL,NULL,,"1050.00","2200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"341","17","Girls Uniform (42 No)",NULL,NULL,"1000012322017","1900.00","2200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"342","17","Girls Uniform (Special Size)",NULL,NULL,"1000012324001","2000.00","2500.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"343","17","Girls Uniform (40 No)",NULL,NULL,"1000012322007","1900.00","2500.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"344","17","Girls Uniform (34 No)",NULL,NULL,"1000012320003","1350.00","2200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"345","17","Girls Uniform (20 No)",NULL,NULL,,"900.00","2000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"346","17","Girls Uniform (22 No)",NULL,NULL,,"900.00","2000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"347","17","Girls Uniform (24 No)",NULL,NULL,,"1000.00","2000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"348","17","Girls Uniform (26 No)",NULL,NULL,,"1200.00","2000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"349","17","Girls Uniform (28 No)",NULL,NULL,"1000090010001","1350.00","2000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"350","17","Girls Shirt  (30 No) Without Logo",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"351","17","Girls Shirt  (32 No) Without Logo",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"352","17","Girls Shirt  (34 No) Without Logo",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"353","17","Girls Shirt  (36 No) Without Logo",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"354","17","Girls Shirt  (40 No) Without Logo",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"355","17","Girls Shirt  (46 No) Without Logo",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"356","17","Paint Boys (24 No)",NULL,NULL,,"750.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"357","17","Paint Boys (22 No)",NULL,NULL,"1177960029002","750.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"358","17","Paint Boys (28 No)",NULL,NULL,"1000090012319","750.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"359","17","Paint Boys (30 No)",NULL,NULL,"1177960001306","850.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"360","17","Paint Boys (32 No)",NULL,NULL,"1000032112008","850.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"361","17","Paint Boys (34 No)",NULL,NULL,"1234560012008","850.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"362","17","Paint Boys (36 No)",NULL,NULL,"1177960001206","850.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"363","17","Paint Boys (38 No)",NULL,NULL,,"850.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"364","17","Paint Waist Boys (30 No)",NULL,NULL,,"1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"365","17","Paint Waist Boys (28 No)",NULL,NULL,,"1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"366","17","Paint Waist Boys (34 No)",NULL,NULL,,"1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"367","17","Paint Waist Boys (36 No)",NULL,NULL,,"1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"368","17","Paint Waist Boys (38 No)",NULL,NULL,"1177960001404","1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"369","17","Paint Waist Boys (40 No)",NULL,NULL,,"1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"370","17","Paint Waist Boys (42 No)",NULL,NULL,,"1150.00","1400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"371","17","Girls Trouser Small",NULL,NULL,,"0.00","800.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"372","17","Girls Trouser Lagre",NULL,NULL,,"0.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"373","17","Slaches",NULL,NULL,,"100.00","150.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"374","17","Dupata",NULL,NULL,,"500.00","550.00","2","Super Admin User",NULL,"1","2025-02-01 21:00:00","2025-06-13 06:10:58"
"375","17","Logo BGS",NULL,NULL,,"80.00","100.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"376","17","Belt No 30",NULL,NULL,,"70.00","150.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"377","17","Belt No 32",NULL,NULL,,"70.00","190.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"378","17","Belt No 34",NULL,NULL,,"70.00","190.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"379","17","Belt No 36",NULL,NULL,,"70.00","210.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"380","17","Belt No 40",NULL,NULL,,"70.00","210.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"381","17","BGS Cap (Small)",NULL,NULL,,"250.00","300.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"382","17","BGS Cap (Medium)",NULL,NULL,,"250.00","300.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"383","17","BGS Cap (Lagre)",NULL,NULL,,"250.00","300.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"384","5","Worksheet M1 English",NULL,NULL,"Eng M1 WS","430.00","450.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"385","5","Worksheet M1 Math",NULL,NULL,"MAT M1 WS","394.00","420.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"386","5","Worksheet M1 GK",NULL,NULL,"GK M1 WS","168.00","200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"387","5","Worksheet M2 English",NULL,NULL,"Eng M2 WS","645.00","670.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"388","5","Worksheet M2 Math",NULL,NULL,"MAT M2 WS","550.00","600.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"389","5","Worksheet M2 GK",NULL,NULL,"GK M2 WS","265.00","300.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"390","5","Worksheet M2 Urdu",NULL,NULL,"UR M2 WS","396.00","420.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"391","5","Worksheet G2 Urdu",NULL,NULL,,"160.00","180.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"392","5","Worksheet G2 English",NULL,NULL,,"167.00","180.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"393","5","Worksheet G2 Computer",NULL,NULL,,"115.00","140.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"394","5","Worksheet G2 Islamyat",NULL,NULL,,"372.00","400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"395","5","Worksheet G2 Amazing World",NULL,NULL,,"333.00","350.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"396","5","Worksheet G2 Science",NULL,NULL,,"996.00","1000.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"397","5","Worksheet G2 Math",NULL,NULL,,"1230.00","1200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"398","5","Worksheet G3 Urdu",NULL,NULL,,"167.00","180.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"399","5","Worksheet G3 English",NULL,NULL,,"192.00","200.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"400","5","Worksheet G3 Computer",NULL,NULL,,"90.00","100.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"401","5","Worksheet G3 Islamyat",NULL,NULL,,"320.00","330.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"402","5","Worksheet G3 Amazing World",NULL,NULL,,"372.00","400.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"403","5","Worksheet G3 Science",NULL,NULL,,"450.00","450.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"404","5","Worksheet G3 Math",NULL,NULL,,"800.00","820.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"405","17","Socks White (Small)",NULL,NULL,,"65.00","80.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"406","17","Socks White (Medium)",NULL,NULL,,"65.00","100.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"407","17","Socks White (Large)",NULL,NULL,,"65.00","120.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"408","17","Socks Black (Small)",NULL,NULL,,"65.00","80.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"409","17","Socks Black (Medium)",NULL,NULL,,"65.00","100.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"410","17","Socks Black (Large)",NULL,NULL,,"65.00","120.00","0","Super Admin User",NULL,"1","2025-02-01 21:00:00",NULL
"411","1","Coloured Pencils (ORO #202)",NULL,NULL,"coloured pencils","170.00","250.00","0","16","33","1","2025-03-24 04:20:10","2025-03-23 21:20:10"
"416","8","COMPUTER WHIZ INTRODUCTORY THIRD ADDITION",NULL,NULL,"9780199403783","383.63","495.00","0","16","33","1","2025-04-12 06:52:50","2025-04-11 23:52:50"
"417","1","My Pencil Wow 6=12 Colour",NULL,NULL,"695240209421","140.00","160.00","0","16","33","1","2025-04-12 11:35:37","2025-04-12 04:35:37"
"418","1","My Pencil Wow 12=24 Colour",NULL,NULL,"695240209414","270.00","300.00","0","16","33","1","2025-04-12 11:36:43","2025-04-12 04:36:43"
"419","1","Dollar Ink Corrector",NULL,NULL,"695240211820","28.00","40.00","0","16","33","1","2025-04-12 11:40:33","2025-04-12 04:40:33"
"421","1","Colour Marker ( Dollar Black)",NULL,NULL,"695240200735","15.50","20.00","0","16","33","1","2025-04-12 11:50:16","2025-04-17 22:31:55"
"422","1","Pointer Doller(F-10 Green)",NULL,NULL,"695240210373","24.00","30.00","0","16","33","1","2025-04-20 02:56:11","2025-04-19 19:56:11"
